 ,ESPN,NNP,
 ,Deportes,VBZ,
 ,Spanish,JJ,
 ,broadcast,NN,
 ,was,VBD,
 ,made,VBN,
 ,available,JJ,
 ,through,IN,
 ,WatchESPN,CD,
 ,.,.,
Sentence: 36,As,IN,
 ,opposed,VBN,
 ,to,IN,
 ,broadcasts,NNS,
 ,of,IN,
 ,primetime,NNP,
 ,series,NNP,
 ,",",",",
 ,CBS,NNP,
 ,broadcast,VBD,
 ,special,JJ,
 ,episodes,NNS,
 ,of,IN,
 ,its,PRP$,
 ,late,JJ,
 ,night,NN,
 ,talk,NN,
 ,shows,VBZ,
 ,as,IN,
 ,its,PRP$,
 ,lead,NN,
 ,-,HYPH,
 ,out,RP,
 ,programs,NNS,
 ,for,IN,
 ,Super,NNP,
 ,Bowl,NNP,
 ,50,CD,
 ,",",",",
 ,beginning,VBG,
 ,with,IN,
 ,a,DT,
 ,special,JJ,
 ,episode,NN,
 ,of,IN,
 ,The,DT,
 ,Late,NNP,
 ,Show,NNP,
 ,with,IN,
 ,Stephen,NNP,
 ,Colbert,NNP,
 ,following,VBG,
 ,the,DT,
 ,game,NN,
 ,.,.,
 ,Following,VBG,
 ,a,DT,
 ,break,NN,
 ,for,IN,
 ,late,JJ,
 ,local,JJ,
 ,programming,NN,
 ,",",",",
 ,CBS,NNP,
 ,also,RB,
 ,aired,VBD,
 ,a,DT,
 ,special,JJ,
 ,episode,NN,
 ,of,IN,
 ,The,DT,
 ,Late,NNP,
 ,Late,NNP,
 ,Show,NNP,
 ,with,IN,
 ,James,NNP,
 ,Corden,NNP,
 ,.,.,
Sentence: 37,CBS,NNP,
 ,set,VBD,
 ,the,DT,
 ,base,NN,
 ,rate,NN,
 ,for,IN,
 ,a,DT,
 ,30-second,CD,
 ,advertisement,NN,
 ,at,IN,
 ,$,$,
 ,"5,000,000",CD,
 ,",",",",
 ,a,DT,
 ,record,JJ,
 ,high,JJ,
 ,price,NN,
 ,for,IN,
 ,a,DT,
 ,Super,NNP,
 ,Bowl,NNP,
 ,ad,NN,
 ,.,.,
 ,As,IN,
 ,of,IN,
 ,January,NNP,
 ,26,CD,
 ,",",",",
 ,the,DT,
 ,advertisements,NNS,
 ,had,VBD,
 ,not,RB,
 ,yet,RB,
 ,sold,VBN,
 ,out,RP,
 ,.,.,
 ,CBS,NNP,
 ,mandated,VBD,
 ,that,IN,
 ,all,DT,
 ,advertisers,NNS,
 ,purchase,VBP,
 ,a,DT,
 ,package,NN,
 ,covering,VBG,
 ,time,NN,
 ,on,IN,
 ,both,CC,
 ,the,DT,
 ,television,NN,
 ,and,CC,
 ,digital,JJ,
 ,broadcasts,NNS,
 ,of,IN,
 ,the,DT,
 ,game,NN,
 ,",",",",
 ,meaning,VBG,
 ,that,IN,
 ,for,IN,
 ,the,DT,
 ,first,JJ,
 ,time,NN,
 ,",",",",
 ,digital,JJ,
 ,streams,NNS,
 ,of,IN,
 ,the,DT,
 ,game,NN,
 ,would,MD,
 ,carry,VB,
 ,all,DT,
 ,national,JJ,
 ,advertising,NN,
 ,in,IN,
 ,pattern,NN,
 ,with,IN,
 ,the,DT,
 ,television,NN,
 ,broadcast,NN,
 ,.,.,
 ,This,DT,
 ,would,MD,
 ,be,VB,
 ,the,DT,
 ,final,JJ,
 ,year,NN,
 ,in,IN,
 ,a,DT,
 ,multi,JJ,
 ,-,JJ,
 ,year,JJ,
 ,contract,NN,
 ,with,IN,
 ,Anheuser,NNP,
 ,-,HYPH,
 ,Busch,NNP,
 ,InBev,NNP,
 ,that,WDT,
 ,allowed,VBD,
 ,the,DT,
 ,beer,NN,
 ,manufacturer,NN,
 ,to,IN,
 ,air,NN,
 ,multiple,JJ,
 ,advertisements,NNS,
 ,during,IN,
 ,the,DT,
 ,game,NN,
 ,at,IN,
 ,a,DT,
 ,steep,JJ,
 ,discount,NN,
 ,.,.,
 ,It,PRP,
 ,was,VBD,
 ,also,RB,
 ,the,DT,
 ,final,JJ,
 ,year,NN,
 ,that,WDT,
 ,Doritos,NNP,
 ,",",",",
 ,a,DT,
 ,longtime,JJ,
 ,sponsor,NN,
 ,of,IN,
 ,the,DT,
 ,game,NN,
 ,",",",",
 ,held,VBD,
 ,its,PRP$,
 ,"""",``,
 ,Crash,NNP,
 ,the,DT,
 ,Super,NNP,
 ,Bowl,NNP,
 ,"""",'',
 ,contest,NN,
 ,that,WDT,
 ,allowed,VBD,
 ,viewers,NNS,
 ,to,TO,
 ,create,VB,
 ,their,PRP$,
 ,own,JJ,
 ,Doritos,NNP,
 ,ads,NNS,
 ,for,IN,
 ,a,DT,
 ,chance,NN,
 ,to,TO,
 ,have,VB,
 ,it,PRP,
 ,aired,VBN,
 ,during,IN,
 ,the,DT,
 ,game,NN,
 ,.,.,
 ,Nintendo,NNP,
 ,and,CC,
 ,The,DT,
 ,Pokémon,NNP,
 ,Company,NNP,
 ,also,RB,
 ,made,VBD,
 ,their,PRP$,
 ,Super,NNP,
 ,Bowl,NNP,
 ,debut,NN,
 ,",",",",
 ,promoting,VBG,
 ,the,DT,
 ,20th,JJ,
 ,anniversary,NN,
 ,of,IN,
 ,the,DT,
 ,Pokémon,NNP,
 ,video,NN,
 ,game,NN,
 ,and,CC,
 ,media,NNS,
 ,franchise,NN,
 ,.,.,
Sentence: 38,QuickBooks,NNP,
 ,sponsored,VBD,
 ,a,DT,
 ,"""",``,
 ,Small,NNP,
 ,Business,NNP,
 ,Big,NNP,
 ,Game,NNP,
 ,"""",'',
 ,contest,NN,
 ,",",",",
 ,in,IN,
 ,which,WDT,
 ,Death,NNP,
 ,Wish,NNP,
 ,Coffee,NNP,
 ,had,VBD,
 ,a,DT,
 ,30-second,CD,
 ,commercial,NN,
 ,aired,VBN,
 ,free,JJ,
 ,of,IN,
 ,charge,NN,
 ,courtesy,NN,
 ,of,IN,
 ,QuickBooks,NNP,
 ,.,.,
 ,Death,NNP,
 ,Wish,NNP,
 ,Coffee,NNP,
 ,beat,VBD,
 ,out,RP,
 ,nine,CD,
 ,other,JJ,
 ,contenders,NNS,
 ,from,IN,
 ,across,IN,
 ,the,DT,
 ,United,NNP,
 ,States,NNP,
 ,for,IN,
 ,the,DT,
 ,free,JJ,
 ,advertisement,NN,
 ,.,.,
Sentence: 39,20th,NNP,
 ,Century,NNP,
 ,Fox,NNP,
 ,",",",",
 ,Lionsgate,NNP,
 ,",",",",
 ,Paramount,NNP,
 ,Pictures,NNP,
 ,",",",",
 ,Universal,NNP,
 ,Studios,NNP,
 ,and,CC,
 ,Walt,NNP,
 ,Disney,NNP,
 ,Studios,NNP,
 ,paid,VBN,
 ,for,IN,
 ,movie,NN,
 ,trailers,NNS,
 ,to,TO,
 ,be,VB,
 ,aired,VBN,
 ,during,IN,
 ,the,DT,
 ,Super,NNP,
 ,Bowl,NNP,
 ,.,.,
 ,Fox,NNP,
 ,paid,VBD,
 ,for,IN,
 ,Deadpool,NNP,
 ,",",",",
 ,X,NN,
 ,-,HYPH,
 ,Men,NN,
 ,:,:,
 ,Apocalypse,NNP,
 ,",",",",
 ,Independence,NNP,
 ,Day,NNP,
 ,:,:,
 ,Resurgence,NNP,
 ,and,CC,
 ,Eddie,NNP,
 ,the,DT,
 ,Eagle,NNP,
 ,",",",",
 ,Lionsgate,NNP,
 ,paid,VBD,
 ,for,IN,
 ,Gods,NNP,
 ,of,IN,
 ,Egypt,NNP,
 ,",",",",
 ,Paramount,NNP,
 ,paid,VBD,
 ,for,IN,
 ,Teenage,NNP,
 ,Mutant,NNP,
 ,Ninja,NNP,
 ,Turtles,NNPS,
 ,:,:,
 ,Out,IN,
 ,of,IN,
 ,the,DT,
 ,Shadows,NNPS,
 ,and,CC,
 ,10,CD,
 ,Cloverfield,NNP,
 ,Lane,NNP,
 ,",",",",
 ,Universal,NNP,
 ,paid,VBD,
 ,for,IN,
 ,The,DT,
 ,Secret,NNP,
 ,Life,NNP,
 ,of,IN,
 ,Pets,NNPS,
 ,and,CC,
 ,the,DT,
 ,debut,NN,
 ,trailer,NN,
 ,for,IN,
 ,Jason,NNP,
 ,Bourne,NNP,
 ,and,CC,
 ,Disney,NNP,
 ,paid,VBD,
 ,for,IN,
 ,Captain,NNP,
 ,America,NNP,
 ,:,:,
 ,Civil,NNP,
 ,War,NNP,
 ,",",",",
 ,The,DT,
 ,Jungle,NNP,
 ,Book,NNP,
 ,and,CC,
 ,Alice,NNP,
 ,Through,IN,
 ,the,DT,
 ,Looking,JJ,
 ,Glass.[citation,NN,
 ,needed,VBN,
 ,],-RRB-,
Sentence: 40,Westwood,NNP,
 ,One,NNP,
 ,will,MD,
 ,carry,VB,
 ,the,DT,
 ,game,NN,
 ,throughout,IN,
 ,North,NNP,
 ,America,NNP,
 ,",",",",
 ,with,IN,
 ,Kevin,NNP,
 ,Harlan,NNP,
 ,as,IN,
 ,play,NN,
 ,-,HYPH,
 ,by,IN,
 ,-,HYPH,
 ,play,NN,
 ,announcer,NN,
 ,",",",",
 ,Boomer,NNP,
 ,Esiason,NNP,
 ,and,CC,
 ,Dan,NNP,
 ,Fouts,NNP,
 ,as,IN,
 ,color,NN,
 ,analysts,NNS,
 ,",",",",
 ,and,CC,
 ,James,NNP,
 ,Lofton,NNP,
 ,and,CC,
 ,Mark,NNP,
 ,Malone,NNP,
 ,as,IN,
 ,sideline,NN,
 ,reporters,NNS,
 ,.,.,
 ,Jim,NNP,
 ,Gray,NNP,
 ,will,MD,
 ,anchor,VB,
 ,the,DT,
 ,pre,JJ,
 ,-,JJ,
 ,game,JJ,
 ,and,CC,
 ,halftime,NN,
 ,coverage,NN,
 ,.,.,
Sentence: 41,The,DT,
 ,flagship,NN,
 ,stations,NNS,
 ,of,IN,
 ,each,DT,
 ,station,NN,
 ,in,IN,
 ,the,DT,
 ,markets,NNS,
 ,of,IN,
 ,each,DT,
 ,team,NN,
 ,will,MD,
 ,carry,VB,
 ,their,PRP$,
 ,local,JJ,
 ,play,NN,
 ,-,HYPH,
 ,by,IN,
 ,-,HYPH,
 ,play,NN,
 ,calls,NNS,
 ,.,.,
 ,In,IN,
 ,Denver,NNP,
 ,",",",",
 ,KOA,NNP,
 ,(,-LRB-,
 ,850,CD,
 ,AM,NN,
 ,),-RRB-,
 ,and,CC,
 ,KRFX,NNP,
 ,(,-LRB-,
 ,103.5,CD,
 ,FM,NNP,
 ,),-RRB-,
 ,will,MD,
 ,carry,VB,
 ,the,DT,
 ,game,NN,
 ,",",",",
 ,with,IN,
 ,Dave,NNP,
 ,Logan,NNP,
 ,on,IN,
 ,play,NN,
 ,-,HYPH,
 ,by,IN,
 ,-,HYPH,
 ,play,NN,
 ,and,CC,
 ,Ed,NNP,
 ,McCaffrey,NNP,
 ,on,IN,
 ,color,NN,
 ,commentary,NN,
 ,.,.,
 ,In,IN,
 ,North,NNP,
 ,Carolina,NNP,
 ,",",",",
 ,WBT,NNP,
 ,(,-LRB-,
 ,1110,CD,
 ,AM,NN,
 ,),-RRB-,
 ,will,MD,
 ,carry,VB,
 ,the,DT,
 ,game,NN,
 ,",",",",
 ,with,IN,
 ,Mick,NNP,
 ,Mixon,NNP,
 ,on,IN,
 ,play,NN,
 ,-,HYPH,
 ,by,IN,
 ,-,HYPH,
 ,play,NN,
 ,and,CC,
 ,Eugene,NNP,
 ,Robinson,NNP,
 ,and,CC,
 ,Jim,NNP,
 ,Szoke,NNP,
 ,on,IN,
 ,color,NN,
 ,commentary,NN,
 ,.,.,
 ,WBT,NNP,
 ,will,MD,
 ,also,RB,
 ,simulcast,VB,
 ,the,DT,
 ,game,NN,
 ,on,IN,
 ,its,PRP$,
 ,sister,NN,
 ,station,NN,
 ,WBT,NNP,
 ,-,HYPH,
 ,FM,NNP,
 ,(,-LRB-,
 ,99.3,CD,
 ,FM,NNP,
 ,),-RRB-,
 ,",",",",
 ,which,WDT,
 ,is,VBZ,
 ,based,VBN,
 ,in,IN,
 ,Chester,NNP,
 ,",",",",
 ,South,NNP,
 ,Carolina,NNP,
 ,.,.,
 ,As,IN,
 ,KOA,NNP,
 ,and,CC,
 ,WBT,NNP,
 ,are,VBP,
 ,both,DT,
 ,clear,JJ,
 ,-,HYPH,
 ,channel,NN,
 ,stations,NNS,
 ,",",",",
 ,the,DT,
 ,local,JJ,
 ,broadcasts,NNS,
 ,will,MD,
 ,be,VB,
 ,audible,JJ,
 ,over,IN,
 ,much,JJ,
 ,of,IN,
 ,the,DT,
 ,western,JJ,
 ,United,NNP,
 ,States,NNP,
 ,after,IN,
 ,sunset,NN,
 ,(,-LRB-,
 ,for,IN,
 ,Denver,NNP,
 ,),-RRB-,
 ,and,CC,
 ,the,DT,
 ,eastern,JJ,
 ,United,NNP,
 ,States,NNP,
 ,throughout,IN,
 ,the,DT,
 ,game,NN,
 ,(,-LRB-,
 ,for,IN,
 ,Carolina,NNP,
 ,),-RRB-,
 ,.,.,
 ,In,IN,
 ,accordance,NN,
 ,with,IN,
 ,contractual,JJ,
 ,rules,NNS,
 ,",",",",
 ,the,DT,
 ,rest,NN,
 ,of,IN,
 ,the,DT,
 ,stations,NNS,
 ,in,IN,
 ,the,DT,
 ,Broncos,NNPS,
 ,and,CC,
 ,Panthers,NNP,
 ,radio,NN,
 ,networks,NNS,
 ,will,MD,
 ,either,CC,
 ,carry,VB,
 ,the,DT,
 ,Westwood,NNP,
 ,One,CD,
 ,feed,NN,
 ,or,CC,
 ,not,RB,
 ,carry,VB,
 ,the,DT,
 ,game,NN,
 ,at,RB,
 ,all,RB,
 ,.,.,
Sentence: 42,In,IN,
 ,the,DT,
 ,United,NNP,
 ,Kingdom,NNP,
 ,",",",",
 ,BBC,NNP,
 ,Radio,NNP,
 ,5,CD,
 ,Live,JJ,
 ,and,CC,
 ,5,CD,
 ,Live,JJ,
 ,Sports,NNPS,
 ,Extra,NNP,
 ,will,MD,
 ,carry,VB,
 ,the,DT,
 ,contest,NN,
 ,.,.,
 ,The,DT,
 ,BBC,NNP,
 ,will,MD,
 ,carry,VB,
 ,its,PRP$,
 ,own,JJ,
 ,British,JJ,
 ,English,NNP,
 ,broadcast,NN,
 ,",",",",
 ,with,IN,
 ,Greg,NNP,
 ,Brady,NNP,
 ,",",",",
 ,Darren,NNP,
 ,Fletcher,NNP,
 ,and,CC,
 ,Rocky,NNP,
 ,Boiman,NNP,
 ,on,IN,
 ,commentary,NN,
 ,.,.,
Sentence: 43,In,IN,
 ,honor,NN,
 ,of,IN,
 ,the,DT,
 ,50th,JJ,
 ,Super,NNP,
 ,Bowl,NNP,
 ,",",",",
 ,the,DT,
 ,pregame,NN,
 ,ceremony,NN,
 ,featured,VBD,
 ,the,DT,
 ,on,IN,
 ,-,HYPH,
 ,field,NN,
 ,introduction,NN,
 ,of,IN,
 ,39,CD,
 ,of,IN,
 ,the,DT,
 ,43,CD,
 ,previous,JJ,
 ,Super,NNP,
 ,Bowl,NNP,
 ,Most,RBS,
 ,Valuable,JJ,
 ,Players,NNS,
 ,.,.,
 ,Bart,NNP,
 ,Starr,NNP,
 ,(,-LRB-,
 ,MVP,NNP,
 ,of,IN,
 ,Super,NNP,
 ,Bowls,NNP,
 ,I,PRP,
 ,and,CC,
 ,II,NNP,
 ,),-RRB-,
 ,and,CC,
 ,Chuck,NNP,
 ,Howley,NNP,
 ,(,-LRB-,
 ,MVP,NNP,
 ,of,IN,
 ,Super,NNP,
 ,Bowl,NNP,
 ,V,NNP,
 ,),-RRB-,
 ,appeared,VBD,
 ,via,IN,
 ,video,NN,
 ,",",",",
 ,while,IN,
 ,Peyton,NNP,
 ,Manning,NNP,
 ,(,-LRB-,
 ,MVP,NNP,
 ,of,IN,
 ,Super,NNP,
 ,Bowl,NNP,
 ,XLI,NNP,
 ,and,CC,
 ,current,JJ,
 ,Broncos,NNP,
 ,quarterback,NN,
 ,),-RRB-,
 ,was,VBD,
 ,shown,VBN,
 ,in,IN,
 ,the,DT,
 ,locker,NN,
 ,room,NN,
 ,preparing,VBG,
 ,for,IN,
 ,the,DT,
 ,game,NN,
 ,.,.,
 ,No,DT,
 ,plans,NNS,
 ,were,VBD,
 ,announced,VBN,
 ,regarding,VBG,
 ,the,DT,
 ,recognition,NN,
 ,of,IN,
 ,Harvey,NNP,
 ,Martin,NNP,
 ,",",",",
 ,co,NN,
 ,-,NN,
 ,MVP,NNP,
 ,of,IN,
 ,Super,NNP,
 ,Bowl,NNP,
 ,XII,NNP,
 ,",",",",
 ,who,WP,
 ,died,VBD,
 ,in,IN,
 ,2001,CD,
 ,.,.,
Sentence: 44,Six,CD,
 ,-,HYPH,
 ,time,NN,
 ,Grammy,NNP,
 ,winner,NN,
 ,and,CC,
 ,Academy,NNP,
 ,Award,NNP,
 ,nominee,NN,
 ,Lady,NNP,
 ,Gaga,NNP,
 ,performed,VBD,
 ,the,DT,
 ,national,JJ,
 ,anthem,NN,
 ,",",",",
 ,while,IN,
 ,Academy,NNP,
 ,Award,NNP,
 ,winner,NN,
 ,Marlee,NNP,
 ,Matlin,NNP,
 ,provided,VBD,
 ,American,NNP,
 ,Sign,NNP,
 ,Language,NNP,
 ,(,-LRB-,
 ,ASL,NNP,
 ,),-RRB-,
 ,translation,NN,
 ,.,.,
Sentence: 45,In,IN,
 ,late,JJ,
 ,November,NNP,
 ,2015,CD,
 ,",",",",
 ,reports,NNS,
 ,surfaced,VBD,
 ,stating,VBG,
 ,that,IN,
 ,"""",``,
 ,multiple,JJ,
 ,acts,NNS,
 ,"""",'',
 ,would,MD,
 ,perform,VB,
 ,during,IN,
 ,the,DT,
 ,halftime,NN,
 ,show,NN,
 ,.,.,
 ,On,IN,
 ,December,NNP,
 ,3,CD,
 ,",",",",
 ,the,DT,
 ,league,NN,
 ,confirmed,VBD,
 ,that,IN,
 ,the,DT,
 ,show,NN,
 ,would,MD,
 ,be,VB,
 ,headlined,VBN,
 ,by,IN,
 ,the,DT,
 ,British,JJ,
 ,rock,NN,
 ,group,NN,
 ,Coldplay,NNP,
 ,.,.,
 ,On,IN,
 ,January,NNP,
 ,7,CD,
 ,",",",",
 ,2016,CD,
 ,",",",",
 ,Pepsi,NNP,
 ,confirmed,VBD,
 ,to,IN,
 ,the,DT,
 ,Associated,NNP,
 ,Press,NNP,
 ,that,IN,
 ,Beyoncé,NNP,
 ,",",",",
 ,who,WP,
 ,headlined,VBD,
 ,the,DT,
 ,Super,NNP,
 ,Bowl,NNP,
 ,XLVII,NNP,
 ,halftime,NN,
 ,show,NN,
 ,and,CC,
 ,collaborated,VBD,
 ,with,IN,
 ,Coldplay,NNP,
 ,on,IN,
 ,the,DT,
 ,single,JJ,
 ,"""",``,
 ,Hymn,NNP,
 ,for,IN,
 ,the,DT,
 ,Weekend,NNP,
 ,"""",'',
 ,",",",",
 ,would,MD,
 ,be,VB,
 ,making,VBG,
 ,an,DT,
 ,appearance,NN,
 ,.,.,
 ,Bruno,NNP,
 ,Mars,NNP,
 ,",",",",
 ,who,WP,
 ,headlined,VBD,
 ,the,DT,
 ,Super,NNP,
 ,Bowl,NNP,
 ,XLVIII,NNP,
 ,halftime,NN,
 ,show,NN,
 ,",",",",
 ,and,CC,
 ,Mark,NNP,
 ,Ronson,NNP,
 ,also,RB,
 ,performed,VBD,
 ,.,.,
Sentence: 46,Denver,NNP,
 ,took,VBD,
 ,the,DT,
 ,opening,NN,
 ,kickoff,NN,
 ,and,CC,
 ,started,VBD,
 ,out,RP,
 ,strong,JJ,
 ,with,IN,
 ,Peyton,NNP,
 ,Manning,NNP,
 ,completing,VBG,
 ,an,DT,
 ,18-yard,CD,
 ,pass,NN,
 ,to,IN,
 ,tight,JJ,
 ,end,NN,
 ,Owen,NNP,
 ,Daniels,NNP,
 ,and,CC,
 ,a,DT,
 ,22-yard,CD,
 ,throw,NN,
 ,to,TO,
 ,receiver,VB,
 ,Andre,NNP,
 ,Caldwell,NNP,
 ,.,.,
 ,A,DT,
 ,pair,NN,
 ,of,IN,
 ,carries,NNS,
 ,by,IN,
 ,C.,NNP,
 ,J.,NNP,
 ,Anderson,NNP,
 ,moved,VBD,
 ,the,DT,
 ,ball,NN,
 ,up,RB,
 ,20,CD,
 ,yards,NNS,
 ,to,IN,
 ,the,DT,
 ,Panthers,NNP,
 ,14-yard,CD,
 ,line,NN,
 ,",",",",
 ,but,CC,
 ,Carolina,NNP,
 ,'s,POS,
 ,defense,NN,
 ,dug,VBD,
 ,in,RP,
 ,over,IN,
 ,the,DT,
 ,next,JJ,
 ,three,CD,
 ,plays,NNS,
 ,.,.,
 ,First,RB,
 ,",",",",
 ,linebacker,NN,
 ,Shaq,NNP,
 ,Thompson,NNP,
 ,tackled,VBD,
 ,Ronnie,NNP,
 ,Hillman,NNP,
 ,for,IN,
 ,a,DT,
 ,3-yard,CD,
 ,loss,NN,
 ,.,.,
 ,Then,RB,
 ,after,IN,
 ,an,DT,
 ,incompletion,NN,
 ,",",",",
 ,Thomas,NNP,
 ,Davis,NNP,
 ,tackled,VBD,
 ,Anderson,NNP,
 ,for,IN,
 ,a,DT,
 ,1-yard,CD,
 ,gain,NN,
 ,on,IN,
 ,third,JJ,
 ,down,RB,
 ,",",",",
 ,forcing,VBG,
 ,Denver,NNP,
 ,to,TO,
 ,settle,VB,
 ,for,IN,
 ,a,DT,
 ,3–0,CD,
 ,lead,NN,
 ,on,IN,
 ,a,DT,
 ,Brandon,NNP,
 ,McManus,NNP,
 ,34-yard,CD,
 ,field,NN,
 ,goal,NN,
 ,.,.,
 ,The,DT,
 ,score,NN,
 ,marked,VBD,
 ,the,DT,
 ,first,JJ,
 ,time,NN,
 ,in,IN,
 ,the,DT,
 ,entire,JJ,
 ,postseason,NN,
 ,that,IN,
 ,Carolina,NNP,
 ,was,VBD,
 ,facing,VBG,
 ,a,DT,
 ,deficit,NN,
 ,.,.,
Sentence: 47,After,IN,
 ,each,DT,
 ,team,NN,
 ,punted,VBD,
 ,",",",",
 ,Panthers,NNP,
 ,quarterback,NN,
 ,Cam,NNP,
 ,Newton,NNP,
 ,appeared,VBD,
 ,to,TO,
 ,complete,VB,
 ,a,DT,
 ,24-yard,CD,
 ,pass,NN,
 ,Jerricho,NNP,
 ,Cotchery,NNP,
 ,",",",",
 ,but,CC,
 ,the,DT,
 ,call,NN,
 ,was,VBD,
 ,ruled,VBN,
 ,an,DT,
 ,incompletion,NN,
 ,and,CC,
 ,upheld,VBN,
 ,after,IN,
 ,a,DT,
 ,replay,NN,
 ,challenge,NN,
 ,.,.,
 ,CBS,NNP,
 ,analyst,NN,
 ,and,CC,
 ,retired,VBN,
 ,referee,NN,
 ,Mike,NNP,
 ,Carey,NNP,
 ,stated,VBD,
 ,he,PRP,
 ,disagreed,VBD,
 ,with,IN,
 ,the,DT,
 ,call,NN,
 ,and,CC,
 ,felt,VBD,
 ,the,DT,
 ,review,NN,
 ,clearly,RB,
 ,showed,VBD,
 ,the,DT,
 ,pass,NN,
 ,was,VBD,
 ,complete,JJ,
 ,.,.,
 ,A,DT,
 ,few,JJ,
 ,plays,NNS,
 ,later,RB,
 ,",",",",
 ,on,IN,
 ,3rd,JJ,
 ,-,HYPH,
 ,and-10,JJ,
 ,from,IN,
 ,the,DT,
 ,15-yard,CD,
 ,line,NN,
 ,",",",",
 ,linebacker,NNP,
 ,Von,NNP,
 ,Miller,NNP,
 ,knocked,VBD,
 ,the,DT,
 ,ball,NN,
 ,out,IN,
 ,of,IN,
 ,Newton,NNP,
 ,'s,POS,
 ,hands,NNS,
 ,while,IN,
 ,sacking,VBG,
 ,him,PRP,
 ,",",",",
 ,and,CC,
 ,Malik,NNP,
 ,Jackson,NNP,
 ,recovered,VBD,
 ,it,PRP,
 ,in,IN,
 ,the,DT,
 ,end,NN,
 ,zone,NN,
 ,for,IN,
 ,a,DT,
 ,Broncos,JJ,
 ,touchdown,NN,
 ,",",",",
 ,giving,VBG,
 ,the,DT,
 ,team,NN,
 ,a,DT,
 ,10–0,NNP,
 ,lead,NN,
 ,.,.,
 ,This,DT,
 ,was,VBD,
 ,the,DT,
 ,first,JJ,
 ,fumble,JJ,
 ,return,NN,
 ,touchdown,NN,
 ,in,IN,
 ,a,DT,
 ,Super,NNP,
 ,Bowl,NNP,
 ,since,IN,
 ,Super,NNP,
 ,Bowl,NNP,
 ,XXVIII,NNP,
 ,at,IN,
 ,the,DT,
 ,end,NN,
 ,of,IN,
 ,the,DT,
 ,1993,CD,
 ,season,NN,
 ,.,.,
Sentence: 48,After,IN,
 ,a,DT,
 ,punt,NN,
 ,from,IN,
 ,both,DT,
 ,teams,NNS,
 ,",",",",
 ,Carolina,NNP,
 ,got,VBD,
 ,on,IN,
 ,track,NN,
 ,with,IN,
 ,a,DT,
 ,9-play,CD,
 ,",",",",
 ,73-yard,CD,
 ,scoring,VBG,
 ,drive,NN,
 ,.,.,
 ,Newton,NNP,
 ,completed,VBD,
 ,4,CD,
 ,of,IN,
 ,4,CD,
 ,passes,NNS,
 ,for,IN,
 ,51,CD,
 ,yards,NNS,
 ,and,CC,
 ,rushed,VBD,
 ,twice,RB,
 ,for,IN,
 ,25,CD,
 ,yards,NNS,
 ,",",",",
 ,while,IN,
 ,Jonathan,NNP,
 ,Stewart,NNP,
 ,finished,VBD,
 ,the,DT,
 ,drive,NN,
 ,with,IN,
 ,a,DT,
 ,1-yard,CD,
 ,touchdown,NN,
 ,run,NN,
 ,",",",",
 ,cutting,VBG,
 ,the,DT,
 ,score,NN,
 ,to,IN,
 ,10–7,VB,
 ,with,IN,
 ,11:28,CD,
 ,left,VBN,
 ,in,IN,
 ,the,DT,
 ,second,JJ,
 ,quarter,NN,
 ,.,.,
 ,Later,RB,
 ,on,RB,
 ,",",",",
 ,Broncos,NNPS,
 ,receiver,VBP,
 ,Jordan,NNP,
 ,Norwood,NNP,
 ,received,VBD,
 ,Brad,NNP,
 ,Nortman,NNP,
 ,'s,POS,
 ,short,JJ,
 ,28-yard,CD,
 ,punt,NN,
 ,surrounded,VBN,
 ,by,IN,
 ,Panthers,NNP,
 ,players,NNS,
 ,",",",",
 ,but,CC,
 ,none,NN,
 ,of,IN,
 ,them,PRP,
 ,attempted,VBD,
 ,to,TO,
 ,make,VB,
 ,a,DT,
 ,tackle,NN,
 ,",",",",
 ,apparently,RB,
 ,thinking,VBG,
 ,Norwood,NNP,
 ,had,VBD,
 ,called,VBN,
 ,a,DT,
 ,fair,JJ,
 ,catch,NN,
 ,.,.,
 ,Norwood,NNP,
 ,had,VBD,
 ,not,RB,
 ,done,VBN,
 ,so,RB,
 ,",",",",
 ,and,CC,
 ,with,IN,
 ,no,DT,
 ,resistance,NN,
 ,around,IN,
 ,him,PRP,
 ,",",",",
 ,he,PRP,
 ,took,VBD,
 ,off,RP,
 ,for,IN,
 ,a,DT,
 ,Super,NNP,
 ,Bowl,NNP,
 ,record,NN,
 ,61-yard,CD,
 ,return,NN,
 ,before,IN,
 ,Mario,NNP,
 ,Addison,NNP,
 ,dragged,VBD,
 ,him,PRP,
 ,down,RP,
 ,on,IN,
 ,the,DT,
 ,Panthers,NNP,
 ,14-yard,CD,
 ,line,NN,
 ,.,.,
 ,Despite,IN,
 ,Denver,NNP,
 ,'s,POS,
 ,excellent,JJ,
 ,field,NN,
 ,position,NN,
 ,",",",",
 ,they,PRP,
 ,could,MD,
 ,not,RB,
 ,get,VB,
 ,the,DT,
 ,ball,NN,
 ,into,IN,
 ,the,DT,
 ,end,NN,
 ,zone,NN,
 ,",",",",
 ,so,RB,
 ,McManus,NNP,
 ,kicked,VBD,
 ,a,DT,
 ,33-yard,CD,
 ,field,NN,
 ,goal,NN,
 ,that,WDT,
 ,increased,VBD,
 ,their,PRP$,
 ,lead,NN,
 ,to,IN,
 ,13–7,CD,
 ,.,.,
Sentence: 49,On,IN,
 ,Carolina,NNP,
 ,'s,POS,
 ,next,JJ,
